མཚན་བྱང།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
,,415,4,《པེ་》《སྣར་》,mམི།,,,,,,
,,416,5,《པེ་》《སྣར་》,རིགས།,,,,,,
,,417,6,《པེ་》,ཤཱ་རི་དྭཱ།,,,,,,
,,418,7,《པེ་》《སྣར་》,ནས།,,,,,,
,,419,8,《པེ་》《སྣར་》,བའི་བར།,,,,,,
,,420,9,《པེ་》《སྣར་》,ཤཱ་ར་དྭཱ།,,,,,,
,68,421,1,《པེ་》《སྣར་》,pཔ།,,,,,,
,,422,2,《སྣར་》,ཤཱ་ར་དྭཱ།,,,,,,
,,423,3,《པེ་》《སྣར་》,ཤཱ་ར་དྭཱ།,,,,,,
,,424,4,《པེ་》《སྣར་》,mཔ།,,,,,,
,,425,5,《པེ་》《སྣར་》,ཤཱ་ར་དྭཱ།,,,,,,
,,426,6,《པེ་》《སྣར་》,mཔོ།,,,,,,
,,427,7,《པེ་》《སྣར་》,ཤཱ་ར་དྭཱ།,,,,,,
,,428,8,《པེ་》《སྣར་》,ཀྱི་བསྣུབ།,,,,,,
,,429,9,《པེ་》《སྣར་》,ཤཱ་ར་དྭཱ།,,,,,,
,,430,10,《པེ་》《སྣར་》,ཤཱ་ར་དྭཱ།,,,,,,
,69,431,1,《པེ་》《སྣར་》,ཤཱ་ར་དྭཱ།,,,,,,
,,432,2,《པེ་》《སྣར་》,འགྱུར།,,,,,,
,,433,3,《པེ་》《སྣར་》,mཏུ།,,,,,,
,,434,4,《པེ་》《སྣར་》,ཤཱ་ར་དྭཱ།,,,,,,
,,435,5,《པེ་》《སྣར་》,ཤཱ་ར་དྭཱ།,,,,,,
,,436,6,《པེ་》《སྣར་》,ཤཱ་ར་དྭཱ།,,,,,,
,,437,7,《པེ་》《སྣར་》,གཟུང་།,,,,,,
,,438,8,《པེ་》《སྣར་》,གི།,,,,,,
,,439,9,《པེ་》《སྣར་》,ཐོབ།,,,,,,
,,440,10,《པེ་》《སྣར་》,ཤཱ་ར་དྭཱ།,,,,,,
,,441,11,《པེ་》《སྣར་》,པར།,,,,,,
,70,442,1,《པེ་》《སྣར་》,ཤཱ་ར་དྭཱ།,,,,,,
,,443,2,《པེ་》《སྣར་》,ལྷུང་།,,,,,,
,,444,3,《པེ་》,སྡུས།,,,,,,
,,445,4,《པེ་》《སྣར་》,ལྟུང་།,,,,,,
,,446,5,《པེ་》《སྣར་》,ཤཱ་ར་དྭཱ།,,,,,,
,,447,6,《པེ་》《སྣར་》,སློངས།,,,,,,
,,448,7,《པེ་》《སྣར་》,འགྱུར་རོ།,,,,,,
,,449,8,《པེ་》《སྣར་》,གིས།,,,,,,
,,450,9,《པེ་》《སྣར་》,དྭཱ།,,,,,,
,71,451,1,《པེ་》《སྣར་》,སློངས།,,,,,,
,,452,2,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,453,3,《པེ་》《སྣར་》,དྭཱ།,,,,,,
,,454,4,《པེ་》《སྣར་》,དྭཱ།,,,,,,
,,455,5,《པེ་》《སྣར་》,བསྲེག,,,,,,
,,456,6,《པེ་》,ལྷུང་།,,,,,,
,,457,7,《པེ་》,དྭཱ།,,,,,,
,,458,8,《པེ་》《སྣར་》,ཟད།,,,,,,
,,459,9,《པེ་》《སྣར་》,།། །།,,,,,,
,,460,10,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,461,11,《པེ་》《སྣར་》,pལ།,,,,,,
,72,462,1,《པེ་》《སྣར་》,ཀྱི་འཕོངས།,,,,,,
,,463,2,《པེ་》《སྣར་》,རོ། །,,,,,,
,,464,3,《སྣར་》,པོ།,,,,,,
,,465,4,《སྣར་》,གིས།,,,,,,
,,466,5,《པེ་》 《སྣར་བསྐྱར་ཟློས་》,འཕང་བར།,,,,,,
,,467,6,《པེ་》 《སྣར་བསྐྱར་ཟློས་》,mཆེན་པོ་ནས་སེམས་ཅན་དམྱལ་བ།,,,,,,
,,468,7,《པེ་》 《སྣར་བསྐྱར་ཟློས་》,mཐམས་ཅད།,,,,,,
,,469,8,《སྣར་》,པ་ལ།,,,,,,
,,470,9,《པེ་》《སྣར་》,pའཇིག་རྟེན་གྱི་ཁམས་གཞན་དག་གི་སེམས་ཅན་དམྱལ་བ་ཆེན་པོ་དག་ཏུ་འཕངས་པར་འགྱུར་ཏེ། དེ་དག་ཏུ་སྐྱེ་བར་འགྱུར། ......མེས་ཡོངས་སུ་འཇིག་པའམ། ཆུས་ཡོངས་སུ་འཇིག་པའམ། རླུང་གིས་ཡོངས་སུ་འཇིག་པ་འབྱུང་སྟེ། དེ་དག་དེ་ལྟར་མེས་ཡོངས་སུ་འཇིག་པའམ། ཆུས་ཡོངས་སུ་འཇིག་པའམ། རླུང་གི་ཡོངས་སུ་འཇིག་པ་འབྱུང་བའི་ཚེ་ཡང་། ,,,,,,(ཞེས་པའི་གཡུང་དྲུང་རྟགས་བར་གྱི་ཡི་གེ་འདི་རྣམས《པེ་》《སྣར་》ལ་སླར་ཡང་བསྐྱར་ཟློས་སུ་འཁོད་འདུག)
,,471,10,《པེ་》《སྣར་》,འཕང་བར།,,,,,,
,73,472,1,《པེ་》《སྣར་》,སྐྱེ་སྟེ།,,,,,,
,,473,2,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,474,3,《པེ་》《སྣར་》,mབྱང་།,,,,,,
,,475,4,《པེ་》《སྣར་》,mཏུ།,,,,,,
,,476,5,《པེ་》《སྣར་》,pསྐྱེ།,,,,,,
,74,477,1,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,,478,2,《པེ་》《སྣར་》,སྨིག,,,,,,
,,479,3,《པེ་》,mསྒྲ།,,,,,,
,,480,4,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,481,5,《པེ་》《སྣར་》,བརླབ།,,,,,,
,75,482,1,《པེ་》《སྣར་》,གི། ,,,,,,
,,483,2,《པེ་》《སྣར་》,།། །།,,,,,,
,,484,3,《པེ་》《སྣར་》,དེ།,,,,,,
,,485,4,《པེ་》《སྣར་》,པ།,,,,,,
,77,486,1,《པེ་》《སྣར་》,mལྟ་བུའི་དགེ་སློང་དག་འབྱུང་…...དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི། ,,,,,,(ཞེས་པའི་གཡུང་དྲུང་རྟགས་བར་གྱི་ཡི་གེ་འདི་རྣམས་《པེ་》《སྣར་》ལ་མི་བཞུགས་པས་དཔེ་བསྡུར་བྱུང་མེད།)
,,487,2,《པེ་》《སྣར་》,བསྒྱུར།,,,,,,
,,488,3,《པེ་》《སྣར་》,mདགེ་བྱེད་དང་།,,,,,,
,,489,4,《པེ་》《སྣར་》,སྡོང་།,,,,,,
,,490,5,《པེ་》《སྣར་》,བརྒྱ་བརྒྱ་བཟུང་།,,,,,,
,78,491,1,《པེ་》《སྣར་》,ཅིག,,,,,,
,,492,2,《པེ་》《སྣར་》,ཅིག,,,,,,
,,493,3,《པེ་》《སྣར་》,སྦྲེལ་བ་སུ། ཟབ་པ།,,,,,,
,,494,4,《པེ་》《སྣར་》,བས། ,,,,,,
,,495,5,《པེ་》《སྣར་》,pཅེས།,,,,,,
,79,496,1,《པེ་》《སྣར་》,ན།,,,,,,
,,497,2,《པེ་》《སྣར་》,pཀྱི།,,,,,,
,,498,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,499,4,《པེ་》《སྣར་》,mསླར།,,,,,,
,,500,5,《པེ་》《སྣར་》,ནི།,,,,,,
,,501,6,《པེ་》《སྣར་》,pཔ།,,,,,,
,,502,7,《ཅོ་》,སླུ།,,,,,,
,,503,8,《པེ་》《སྣར་》,ཤཱ་ར་དྭཱ།;《ཅོ་》,ཤཱ་ར་དྭ།,,,,,
,80,504,1,《པེ་》《སྣར་》,བུར།,,,,,,
,,505,2,《པེ་》《སྣར་》,འཚོང་།,,,,,,
,,506,3,《པེ་》《སྣར་》,mལ།,,,,,,
,,507,4,《པེ་》《སྣར་》,མི།,,,,,,
,,508,5,《པེ་》《སྣར་》,རེས།,,,,,,
,,509,6,《པེ་》《སྣར་》,གྱི།,,,,,,
,,510,7,《པེ་》《སྣར་》,གྱིས།,,,,,,
,,511,8,《པེ་》《སྣར་》,རྣམས།,,,,,,
,81,512,1,《པེ་》《སྣར་》,དག,,,,,,
,,513,2,《པེ་》《སྣར་》,mདེ་དག་གི་ལྕེ་གཤེགས་ནས།,,,,,,
,,514,3,《པེ་》《སྣར་》,འཛེར།,,,,,,
,,515,4,《སྣར་》,སྲུངས།,,,,,,
,,516,5,《པེ་》《སྣར་》,བར།,,,,,,
,,517,6,《པེ་》《སྣར་》,གིས།,,,,,,
,,518,7,《པེ་》《སྣར་》,འགྱུར་རོ།,,,,,,
,,519,8,《པེ་》《སྣར་》,སྔགས།,,,,,,
,,520,9,《པེ་》《སྣར་》,།། །།,,,,,,
,,521,10,《པེ་》《སྣར་》,བསྟེན་པ།,,,,,,
,,522,11,《པེ་》《སྣར་》,pབ།,,,,,,
,,523,12,《པེ་》《སྣར་》,བརྙེད།,,,,,,
,,524,13,《པེ་》《སྣར་》,གྱིས།,,,,,,
,,525,14,《པེ་》《སྣར་》,mཔ།,,,,,,
,,526,15,《པེ་》《སྣར་》,mཉིད།,,,,,,
,,527,16,《པེ་》《སྣར་》,དག,,,,,,
,82,528,1,《པེ་》《སྣར་》,གི།,,,,,,
,,529,2,《པེ་》《སྣར་》,།། །།,,,,,,
,,530,3,《པེ་》《སྣར་》,mལྔ།,,,,,,
,,531,4,《པེ་》《སྣར་》,འབྱོལ།,,,,,,
,,532,5,《པེ་》《སྣར་》,mཔ།,,,,,,
,,533,6,《པེ་》《སྣར་》,mལྔ།,,,,,,
,,534,7,《པེ་》,སྡུ་བས།;《སྣར་》,བསྡུ་པ།,,,,,
,,535,8,《པེ་》《སྣར་》,mགང་།,,,,,,
,,536,9,《པེ་》《སྣར་》,སྨྲས།,,,,,,
,83,537,1,《པེ་》《སྣར་》,ཡིན།,,,,,,
,,538,2,《སྣར་》,སྨྲས།,,,,,,
,,539,3,《པེ་》《སྣར་》,དཔའ།,,,,,,
,,540,4,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,541,5,《པེ་》《སྣར་》,mཉིད།,,,,,,
,,542,6,《ཅོ་》,བཅད།,,,,,,
,,543,7,《པེ་》《སྣར་》,གྱི།,,,,,,
,,544,8,《པེ་》《སྣར་》,རོ།།,,,,,,
,84,545,1,《པེ་》《སྣར་》,།། །།,,,,,,
,,546,2,《པེ་》《སྣར་》,mསྟེ།,,,,,,
,,547,3,《པེ་》《སྣར་》,pཔ།,,,,,,
,,548,4,《པེ་》《སྣར་》,mརྣམ་པ།,,,,,,
,85,549,1,《པེ་》《སྣར་》,གནས།,,,,,,
,,550,2,《པེ་》《སྣར་》,དཔས།,,,,,,
,,551,3,《པེ་》《སྣར་》,པ།,,,,,,
,,552,4,《པེ་》《སྣར་》,སྙམ།,,,,,,
,,553,5,《པེ་》《སྣར་》,བྱའོ། །,,,,,,
,,554,6,《པེ་》《སྣར་》,pཔ།,,,,,,
,,555,7,《པེ་》《སྣར་》,པ།,,,,,,
,,556,8,《པེ་》,འཐབས་ཤིང་།;《སྣར་》,འཐབས་ཅིང་།,,,,,
,,557,9,《པེ་》《སྣར་》,པ།,,,,,,
,,558,10,《པེ་》《སྣར་》,ཆགས།,,,,,,
,,559,11,《པེ་》《སྣར་》,ཁོན་དུ་འཛིན་ཏེ།,,,,,,
,,560,12,《པེ་》《སྣར་》,དེ།,,,,,,
,,561,13,《པེ་》《སྣར་》,mཉིད།,,,,,,
,,562,14,《པེ་》《སྣར་》,བཏང་།,,,,,,
,86,563,1,《པེ་》,འཐབས་ཤིང་།;《སྣར་》,ཐབས་ཤིང་།,,,,,
,,564,2,《པེ་》《སྣར་》,བྱས་པ།,,,,,,
,,565,3,《པེ་》《སྣར་》,གི།,,,,,,
,,566,4,《པེ་》《སྣར་》,གི།,,,,,,
,,567,5,《པེ་》《སྣར་》,ཟློག,,,,,,
,,568,6,《པེ་》《སྣར་》,pདེ་ལྟར།,,,,,,
,,569,7,《པེ་》《སྣར་》,འཁྲུགས།,,,,,,
,,570,8,《པེ་》《སྣར་》,གི།,,,,,,
,,571,9,《པེ་》《སྣར་》,དོ།,,,,,,
,,572,10,《པེ་》《སྣར་》,འཚོལ།,,,,,,
,,573,11,《པེ་》《སྣར་》,པ།,,,,,,
,,574,12,《པེ་》《སྣར་》,འཁྲུགས།,,,,,,
,,575,13,《པེ་》《སྣར་》,འཁྲུགས།,,,,,,
,87,576,1,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,,577,2,《པེ་》《སྣར་》,གཅིག,,,,,,
,,578,3,《པེ་》《སྣར་》,པ།,,,,,,
,,579,4,《པེ་》《སྣར་》,པ།,,,,,,
,,580,5,《པེ་》《སྣར་》,ཅིག,,,,,,
,,581,6,《པེ་》《སྣར་》,ཅིག,,,,,,
,88,582,1,《པེ་》《སྣར་》,mལན་ཅིག,,,,,,
,,583,2,《པེ་》《སྣར་》,བཅད།,,,,,,
,,584,3,《པེ་》《སྣར་》,གི།,,,,,,
,,585,4,《པེ་》《སྣར་》,pཔ།,,,,,,
,,586,5,《པེ་》《སྣར་》,གཅོད།,,,,,,
,,587,6,《པེ་》《སྣར་》,ལོ།,,,,,,
,,588,7,《པེ་》《སྣར་》,འགྱུར་ཞིང་།,,,,,,
,,589,8,《པེ་》《སྣར་》,ལོ།,,,,,,
,,590,9,《པེ་》《སྣར་》,པར།,,,,,,
,,591,10,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,592,11,《སྣར་》,pཡང་།,,,,,,
,,593,12,《པེ་》《སྣར་》,ཆེན་པོ།,,,,,,
,,594,13,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,89,595,1,《སྣར་》,mམོ།,,,,,,
,,596,2,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,597,3,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,598,4,《པེ་》《སྣར་》,mལ།,,,,,,
,,599,5,《པེ་》《སྣར་》,པར།,,,,,,
,,600,6,《པེ་》《སྣར་》,གྱུར།,,,,,,
,,601,7,《པེ་》《སྣར་》,ཅིག,,,,,,
,,602,8,《པེ་》《སྣར་》,pཆོས།,,,,,,
,,603,9,《པེ་》《སྣར་》,བསྐྱེད་དོ། ,,,,,,
,,604,10,《སྣར་》,སྨྲ།,,,,,,
,,605,11,《པེ་》《སྣར་》,།། །།,,,,,,
,90,606,1,《པེ་》《སྣར་》,pརྫོགས་པར།,,,,,,
,,607,2,《པེ་》《སྣར་》,པོ།,,,,,,
,,608,3,《པེ་》《སྣར་》,བཟུང་།,,,,,,
,,609,4,《པེ་》《སྣར་》,པའི།,,,,,,
,,610,5,《པེ་》《སྣར་》,ལས།,,,,,,
,,611,6,《པེ་》《སྣར་》,ཡིད་ལ་བྱེད་ཅེ།,,,,,,
,,612,7,《པེ་》《སྣར་》,mཅིག,,,,,,
,,613,8,《པེ་》《སྣར་》,བརླབ།,,,,,,
,,614,9,《པེ་》《སྣར་》,མ་འམ་ཕ་མ།,,,,,,
,,615,10,《པེ་》《སྣར་》,mསེམས་དཔའ།,,,,,,
,91,616,1,《པེ་》《སྣར་》,mལ།,,,,,,
,,617,2,《པེ་》《སྣར་》,པའི།,,,,,,
,,618,3,《པེ་》《སྣར་》,པར།,,,,,,
,,619,4,《པེ་》《སྣར་》,བའི།,,,,,,
,,620,5,《པེ་》《སྣར་》,དེ།,,,,,,
,,621,6,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,622,7,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,92,623,1,《སྣར་》,ལ།,,,,,,
,,624,2,《པེ་》《སྣར་》,དང་།,,,,,,
,,625,3,《པེ་》《སྣར་》,pམ།,,,,,,
,,626,4,《པེ་》《སྣར་》,pམི།,,,,,,
,,627,5,《པེ་》《སྣར་》,པར།,,,,,,
,,628,6,《པེ་》《སྣར་》,ལ།,,,,,,
,,629,7,《པེ་》《སྣར་》,mཇི་སྲིད་དུ་དོན་མ་ཡིན་པ་བྱེད་པར་འདོད་དོ་ཞེས་བྱ་བའི་བར་དང་།,,,,,,
,,630,8,《པེ་》《སྣར་》,འམ།,,,,,,
,,631,9,《པེ་》《སྣར་》,པ།,,,,,,
,93,632,1,《པེ་》《སྣར་》,mའདི་ལ་དོན་བྱེད་པར་འདོད་དོ་ཞེས་བྱ་བའི་བར་དང་།,,,,,,
,,633,2,《པེ་》《སྣར་》,mལ།,,,,,,
,,634,3,《པེ་》《སྣར་》,ཡངས།,,,,,,
,,635,4,《པེ་》《སྣར་》,བསྒོམ།,,,,,,
,,636,5,《སྣར་》,ཅིག,,,,,,
,,637,6,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,94,638,1,《པེ་》《སྣར་》,སངས་རྒྱས་པ།,,,,,,
,,639,2,《པེ་》《སྣར་》,།། །།,,,,,,
,,640,3,《པེ་》《སྣར་》,ཆེ།,,,,,,
,,641,4,《པེ་》《སྣར་》,mལ།,,,,,,
,,642,5,《པེ་》《སྣར་》,དཔའི།,,,,,,
,,643,6,《པེ་》《སྣར་》,mཔའི་སེམས།,,,,,,
,,644,7,《པེ་》《སྣར་》,ཤཱ་རདྭཱ།,,,,,,
,,645,8,《པེ་》《སྣར་》,སླའི།,,,,,,
,,646,9,《པེ་》《སྣར་》,དཔའ།,,,,,,
,,647,10,《པེ་》《སྣར་》,།། །།,,,,,,
,,648,11,《པེ་》《སྣར་》,པ།,,,,,,
,95,649,1,《པེ་》《སྣར་》,མགོན།,,,,,,
,,650,2,《པེ་》《སྣར་》,པ།,,,,,,
,,651,3,《པེ་》《སྣར་》,།། །།,,,,,,
,,652,4,《པེ་》《སྣར་》,གིས།,,,,,,
,,653,5,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,654,6,《པེ་》《སྣར་》,པ།,,,,,,
,,655,7,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,656,8,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,,657,9,《སྣར་》,གཏང་།,,,,,,
,,658,10,《པེ་》《སྣར་》,ནན་གྱིས་དཔེར་བྱ་ན།,,,,,,
,,659,11,《པེ་》《སྣར་》,གིས།,,,,,,
,96,660,1,《པེ་》《སྣར་》,mགིས།,,,,,,
,,661,2,《པེ་》《སྣར་》,mགིས།,,,,,,
,,662,3,《པེ་》《སྣར་》,mཅིག,,,,,,
,,663,4,《པེ་》《སྣར་》,བསྐྱེད་དེ།,,,,,,
,97,664,1,《པེ་》《སྣར་》,པར་བསྐྱེད།,,,,,,
,,665,2,《པེ་》《སྣར་》,གྱི།,,,,,,
,,666,3,《པེ་》《སྣར་》,འདི།,,,,,,
,,667,4,《པེ་》《སྣར་》,པར་བསྐྱེད།,,,,,,
,,668,5,《པེ་》《སྣར་》,སངས་རྒྱས།,,,,,,
,,669,6,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,98,670,1,《པེ་》《སྣར་》,ལ།,,,,,,
,,671,2,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,672,3,《པེ་》《སྣར་》,།། །།,,,,,,
,,673,4,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,674,5,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,99,675,1,《པེ་》《སྣར་》,mཔ།,,,,,,
